統計年月,縣市代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
2014-08,10015,花蓮縣豐濱鄉,0,-31,-12,-19,2,0,-2,-1,1,-1,-1,0,2,-1,1,1,-4,0,4,-1,1,1,1,0,-1,-1,-4,1,3,-1,-2,0,-2,-1,-1,-1,1,0,2,0,-4,-1,4,-1,-1,-1,0,-1,-2,1,2,1,-4,0,0,-2,2,-2,-2,3,-1,0,-2,-1,-2,-1,0,-1,2,1,-1,1,-6,1,7,-1,-1,-1,-1,1,0,-3,4,4,-4,-1,-4,-7,7,6,-2,1,-8,-2,0,0,-1,-1,1,0,4,0,-2,1,0,1,5,-3,-4,0,4,-1,2,-1,-9,2,4,-4,-2,2,5,-4,0,-1,0,4,-1,1,1,-4,0,4,-2,-3,4,-2,0,5,-3,-4,3,3,-1,-2,-3,2,2,-2,1,0,0,-4,0,1,0,2,-1,2,-1,-3,1,0,-4,2,4,0,-2,1,0,-2,-2,1,2,1,-1,0,-1,0,1,-1,0,1,-1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08,10015,花蓮縣瑞穗鄉,-12,-31,-9,-22,3,2,-5,-1,2,2,-1,0,3,0,-1,-3,3,2,1,0,-3,-5,-1,1,-1,0,3,0,-3,-4,-2,3,1,-4,-4,1,4,3,-3,-11,-4,9,3,-3,1,-1,-7,3,5,-3,-1,0,2,1,-2,-1,3,2,-5,-2,1,4,1,-8,-1,1,0,-4,-2,4,2,-1,2,-3,-6,-1,2,4,-4,-3,9,-5,-4,-1,-3,-2,2,2,1,0,0,0,3,3,-5,-3,2,3,-2,4,4,-6,-1,1,0,-6,-3,-3,-5,5,4,5,1,-9,3,9,2,1,-5,-1,0,-1,3,0,0,2,-3,-1,1,0,-2,1,6,0,0,-4,-3,-4,4,4,2,4,-4,-6,-1,-1,-4,4,6,2,-2,-7,-1,4,0,1,3,0,-1,-3,0,-6,-4,7,3,3,-1,-7,2,4,-3,0,2,1,0,1,0,-2,1,2,-1,0,-1,-2,0,-1,-2,2,2,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08,10015,花蓮縣富里鄉,1,-33,-17,-16,-3,0,1,3,-2,-8,-1,6,-6,-5,4,0,1,1,-3,-5,3,-4,-2,4,-3,-1,7,-2,-2,-3,-1,4,2,-3,-2,2,2,0,-6,-1,6,2,-1,-2,-3,0,1,-1,0,4,5,-1,-2,-3,-6,-2,4,-3,-2,4,2,1,4,-6,-6,5,-3,-3,3,-5,-6,8,-1,-7,1,0,3,0,-6,5,2,-2,1,-4,-1,-3,1,2,-1,0,-3,1,-1,-1,4,-1,-5,-1,1,-2,-1,4,3,-1,4,-1,-3,-1,-2,3,9,5,-5,-2,1,-4,-4,0,8,4,-8,-3,1,2,7,2,-3,-3,2,2,-1,3,-4,-2,3,-2,0,3,2,0,-3,2,0,-4,1,1,0,1,-3,3,4,-6,-3,5,1,-6,2,4,1,3,-1,-4,-1,1,-3,0,3,-2,-3,0,-5,2,3,-3,0,3,0,3,-2,-1,2,0,1,-1,0,-1,-1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08,10015,花蓮縣秀林鄉,11,48,23,25,7,-6,-3,4,6,0,-1,5,-2,-4,1,3,5,8,-5,-3,2,-1,0,-2,1,0,-9,2,6,1,3,0,5,0,4,4,-5,-2,1,-7,-11,3,-1,9,5,2,1,-12,1,1,-1,1,2,7,-2,1,4,0,-2,2,-6,-9,5,6,0,2,-3,-2,9,2,-6,-9,0,5,-8,4,5,-2,6,-2,3,5,-4,2,-2,1,-3,-5,7,6,1,-3,-2,2,2,-3,-2,-1,-2,6,2,-11,2,8,0,-5,-1,8,-4,-5,-3,10,13,-9,-16,4,12,0,3,5,-3,-6,4,2,1,-1,0,-1,-1,3,1,-4,-2,4,4,-1,-5,1,4,-1,0,4,-4,-1,3,0,2,-1,-5,-2,4,-2,1,3,0,1,-6,1,4,-2,1,3,-1,-4,-1,3,0,-2,-1,0,3,3,-1,-1,1,0,0,1,0,-3,0,2,0,0,0,-1,-1,0,1,1,0,-1,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2014-08,10015,花蓮縣萬榮鄉,3,-1,-5,4,-1,-2,0,3,-2,-1,1,2,2,1,-1,-1,-1,1,1,1,-3,-1,5,3,-3,-6,0,1,-1,2,2,-1,-2,2,-3,-1,4,2,-2,-4,1,1,-1,-4,2,5,-3,-9,4,7,-1,1,-6,-2,6,-1,0,3,0,-1,3,3,-3,2,-2,1,-1,-9,2,7,1,1,-2,1,-2,-3,1,1,-1,1,3,-3,0,2,0,-2,-4,3,3,-1,0,-1,-5,3,4,-4,-1,2,0,-2,-3,5,0,-6,0,-2,1,4,-2,1,5,-2,-2,1,0,-1,-2,1,-1,1,3,-1,-1,2,1,-1,-4,0,2,1,0,-5,3,6,1,0,-3,-4,1,3,0,-2,2,0,-1,1,1,0,-1,1,0,0,1,-1,0,1,0,0,0,-1,0,-4,-1,2,1,3,0,-1,-1,0,1,-2,0,2,-1,-2,1,2,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
2014-08,10015,花蓮縣卓溪鄉,-3,-18,-8,-10,-1,-4,3,4,-1,-1,2,0,-4,-4,-1,4,-1,-4,0,3,-1,0,3,-3,2,2,-3,3,1,0,2,-4,-6,2,3,-3,-8,4,5,-6,1,2,-4,-1,5,-1,-7,4,4,3,-1,-8,0,3,3,0,-2,4,-2,-5,3,1,-2,-3,0,3,-1,-2,2,5,-2,-2,4,0,-3,0,-3,-1,7,1,-2,-2,-5,0,0,0,6,1,-3,0,3,-1,0,-1,1,2,-4,-3,0,5,4,-7,-8,4,2,-1,1,-1,-1,1,1,1,-4,-2,4,-3,-5,-1,4,5,2,-7,1,6,-1,-2,-2,2,1,-1,1,-1,0,-1,0,4,-1,-2,1,1,-1,1,1,-3,0,1,1,2,-1,-3,1,0,0,2,0,1,-1,-1,1,-1,-4,0,1,2,1,0,-1,0,1,0,0,0,0,-2,-1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08,10015,花蓮縣,97,-202,-146,-56,10,1,-19,12,6,-1,21,16,-20,-36,-9,9,14,10,-16,11,2,-26,5,9,-12,-12,-32,-32,2,7,-42,-7,49,-11,-24,25,-24,-42,-50,-15,35,12,-23,-28,30,15,-32,-26,7,-1,24,-30,-21,31,-18,-9,40,29,-27,-5,-2,-1,-30,-61,7,41,-43,-53,20,39,-32,-3,14,-23,-11,-4,-3,36,-5,-48,61,36,-20,8,-5,-14,-1,-23,19,39,-14,-30,-36,14,15,-9,13,17,-14,11,4,-38,-33,-4,24,-1,7,2,-43,-6,38,0,-9,2,15,-11,-13,38,-2,4,19,-14,3,-5,30,31,-40,3,-2,-1,26,8,23,4,33,8,-16,8,0,35,28,22,-22,-30,3,1,-13,-10,19,11,2,-10,12,16,-16,-10,-6,1,11,-1,-13,-30,-12,36,13,11,-2,-21,-10,5,-11,2,5,13,-8,4,-11,0,5,-3,2,8,2,-11,1,1,-13,4,12,2,-3,-15,3,8,3,0,0,1,-1,-2,2,0,1,0,-2,0,0
2014-08,10016,澎湖縣馬公市,432,410,225,185,8,12,-10,-7,-4,-3,16,5,-4,0,-1,-2,-5,-2,-7,5,19,0,-6,-4,-10,-5,2,5,4,-2,-31,-10,25,10,-5,3,-8,-11,23,6,168,124,8,15,3,-8,1,19,7,5,-3,-15,11,11,2,-5,2,9,-9,0,-11,0,6,-12,17,5,-20,-13,8,4,7,-2,-9,-4,-11,10,26,-5,-8,11,-4,-8,0,1,-1,5,6,4,17,-3,0,-1,-12,8,2,-5,-7,4,22,-8,-19,5,5,6,-13,2,13,7,-18,1,17,-5,12,-1,-17,-8,-5,15,15,-2,-13,-6,14,11,7,-9,-7,1,-1,1,3,-7,-7,8,17,0,2,12,-2,-10,2,7,4,-4,-5,-8,6,12,-7,0,-3,-3,9,4,-8,1,6,-6,-5,0,1,-3,-3,11,1,-11,-7,7,7,2,-6,2,2,-5,-2,4,0,-3,2,6,5,-1,-1,-1,-3,3,1,-2,-1,1,1,2,1,3,1,-1,0,1,0,0,-1,0,1,0,0,0,0
2014-08,10016,澎湖縣湖西鄉,-2,-27,-11,-16,0,-3,3,-1,-2,4,0,-4,2,-3,1,4,1,2,-2,-1,-6,-2,2,2,-4,-3,3,3,4,2,0,-1,2,0,-4,1,3,0,-3,-4,-4,5,4,0,-8,-8,6,4,-1,-1,-9,0,9,-6,2,2,-3,3,6,-5,2,-2,-12,-5,8,5,-1,-6,-10,5,1,-3,0,-6,3,0,5,7,-8,-6,-1,0,0,3,10,3,-12,-8,7,5,-2,2,-4,2,2,-7,-2,2,8,-4,-5,4,-2,1,4,-1,1,2,-3,-6,3,8,-6,-5,-1,0,-4,-7,1,6,3,3,-5,-3,10,-2,0,3,0,1,-5,-3,0,-1,6,5,1,3,0,-1,-1,-1,-1,-4,0,2,0,1,-1,-3,-4,-2,-1,-2,2,5,-1,0,1,-5,2,5,1,1,-2,1,3,-8,-7,7,4,-4,-4,3,3,-1,-2,4,1,0,0,-1,-1,2,1,-3,2,2,-1,1,0,-1,0,1,1,0,0,0,-1,0,1,0,0,0,0,0,0
2014-08,10016,澎湖縣白沙鄉,5,14,5,9,3,-5,-4,4,4,2,2,1,-4,-5,0,0,2,-1,0,1,2,1,-4,1,-1,-2,1,4,-1,2,-1,-5,3,5,-6,-3,4,1,0,-4,4,2,1,0,-11,2,6,-2,0,4,-1,2,5,-2,-6,-3,4,-1,0,2,-3,1,0,-2,1,-1,-1,1,-1,-2,-2,3,1,-2,2,-1,1,-1,-6,-1,7,0,-1,1,-1,3,6,1,-8,-3,2,3,0,-6,-4,8,2,1,2,1,2,-1,-3,-1,-5,-5,6,7,-2,-5,1,9,-5,-3,3,0,-3,3,0,0,3,-3,9,1,-6,-2,0,2,4,4,-2,-5,1,1,-3,1,4,3,1,-3,0,2,-1,2,2,-7,0,2,-1,1,-2,-2,2,4,-1,-2,2,1,0,-3,-2,-1,1,5,0,-2,-1,-1,0,4,-1,-2,3,0,-2,1,0,-1,1,1,1,-1,-1,-1,1,2,0,0,0,-1,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0
2014-08,10016,澎湖縣西嶼鄉,-2,-14,-14,0,-2,-2,1,6,0,-2,-1,0,1,1,3,-2,0,2,0,-2,-3,1,1,-2,1,2,-1,-3,3,4,-3,-1,0,-3,2,-1,-8,-1,3,3,1,-1,-1,-6,0,-1,5,7,-3,-2,1,-1,0,0,-3,0,3,0,-7,4,6,1,-2,-1,-2,-5,3,2,-2,0,-3,-2,6,0,-6,-2,1,2,2,4,-1,-2,-1,0,2,2,-5,-3,0,0,0,2,1,-3,-1,4,-2,-1,1,-3,3,5,-4,-5,5,1,-3,0,1,3,-2,-2,-3,1,7,-2,0,3,-4,-2,2,0,-1,-4,3,0,-4,1,1,-2,-3,4,3,0,-3,1,-2,0,-1,-3,5,6,4,-2,-4,-1,3,2,-3,1,1,-3,1,1,0,-1,0,-6,-1,5,-1,2,-4,-1,0,2,3,0,-2,1,-1,-1,0,-2,-2,1,2,0,0,0,-1,1,1,-1,0,0,-1,2,-1,-1,2,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0
2014-08,10016,澎湖縣望安鄉,-3,-7,-4,-3,1,-3,0,3,0,0,-1,-1,-2,1,1,-1,-1,0,0,-1,1,1,-1,-1,2,-1,-2,-2,0,2,3,0,0,1,2,0,-1,0,-3,0,4,-2,-4,0,2,-1,-1,0,1,3,0,1,-3,-2,-2,1,1,-1,2,-4,-5,2,-3,-2,6,5,-1,-1,-3,-1,4,-2,-3,2,2,-4,1,5,-4,-3,1,-2,0,6,2,0,-1,-2,1,1,-2,-4,3,2,-2,-2,-1,2,6,1,-7,0,1,-2,-2,1,-2,1,6,-3,-2,0,-6,4,6,0,-2,-2,1,-2,3,1,-3,2,-5,-3,4,1,-1,3,2,-3,2,1,1,2,-1,-3,1,0,-1,-2,-2,4,-1,-1,4,1,-2,-1,-1,-1,2,3,0,0,-1,0,1,-1,1,-1,-1,2,0,-1,-1,1,2,-2,-2,2,2,-2,-1,2,1,0,0,0,-1,0,1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08,10016,澎湖縣七美鄉,5,-4,-4,0,-1,0,-4,-1,2,-1,-1,2,-1,-1,-2,1,0,-2,1,0,1,2,2,-2,-4,-2,0,3,4,1,-3,-1,1,0,-2,-1,3,1,1,0,-2,-1,-3,1,5,0,1,-1,-3,-2,-2,4,-1,-1,3,-3,-3,4,2,-2,1,2,1,-1,-4,-2,-1,-2,4,1,0,1,-1,0,-4,0,5,1,-5,1,4,0,-1,-3,-1,3,3,-1,-2,1,4,0,-6,0,1,0,4,-1,-3,0,2,1,2,-3,-1,6,-1,-2,1,2,-2,-1,1,0,0,0,1,1,-1,-2,2,2,-1,-2,0,1,-2,0,1,-3,0,1,0,3,0,0,0,0,1,-3,0,3,-1,0,1,-5,1,3,0,1,-2,-1,2,-1,0,2,-1,-1,0,0,0,-1,1,1,-1,1,-1,0,0,-2,0,2,1,-3,0,2,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0
2014-08,10016,澎湖縣,435,372,197,175,9,-1,-14,4,0,0,15,3,-8,-7,2,0,-3,-1,-8,2,14,3,-6,-6,-16,-11,3,10,14,9,-35,-18,31,13,-13,-1,-7,-10,21,1,171,127,5,10,-9,-16,18,27,1,7,-14,-9,21,0,-4,-8,4,14,-6,-5,-10,4,-10,-23,26,7,-21,-19,-4,7,7,-5,-6,-10,-14,3,39,9,-29,6,6,-12,-3,8,11,16,-3,-9,15,1,2,2,-18,3,-2,-2,-6,7,36,-13,-24,14,-1,-4,-12,4,14,15,-15,-8,15,9,-7,-4,-2,-10,-13,13,12,-2,0,-3,13,5,9,-15,-9,8,4,4,-5,-13,-1,12,18,9,4,15,0,-20,5,15,3,-4,-7,-20,14,21,-14,-1,-11,-12,15,9,-7,5,5,-12,-4,-4,1,1,-5,19,-2,-10,-4,-1,0,10,-6,-1,4,-9,-4,9,1,-1,4,7,4,-1,-1,-1,-1,2,2,1,-3,1,3,2,1,4,2,-2,0,0,-1,2,0,0,1,0,0,0,0
2014-08,10017,基隆市中正區,57,-15,14,-29,7,-4,-15,0,10,1,-8,0,-6,-2,0,2,3,-2,2,-2,5,0,1,-1,1,5,-10,-11,-7,-13,-11,5,-3,-11,9,14,3,-2,-6,2,-6,-17,8,-9,-7,6,-5,7,7,-9,3,5,-12,10,6,-14,3,-1,8,12,-5,-10,-6,6,3,-2,-5,-9,2,-1,1,10,-4,4,9,-15,-11,-5,7,0,13,12,-11,3,15,-9,-15,-5,9,-1,2,-5,-3,1,-17,-12,12,15,6,2,2,-7,-7,5,-1,-9,-6,0,6,7,-2,-8,2,14,16,-4,-7,-4,-11,-2,17,4,-1,5,-5,3,10,3,8,-5,-10,8,0,-11,1,5,9,9,12,11,3,3,-3,-9,-6,5,3,-9,0,7,-3,-16,-6,14,6,-5,4,-3,-2,9,-3,-1,1,-2,1,1,0,0,4,-5,-4,-3,1,6,-1,0,3,1,-5,-1,7,3,-4,1,4,0,-3,-1,3,1,0,1,-2,-1,0,-1,0,2,1,0,0,0,0,0,0,0,0
2014-08,10017,基隆市七堵區,39,13,2,11,-5,-1,-5,3,-4,2,16,-1,-5,-5,1,8,-6,-11,8,9,0,1,-14,-7,-3,7,5,4,8,-2,-17,-16,11,-1,-1,8,-8,-12,-7,14,8,-5,4,2,3,-7,-1,4,-6,3,7,-3,-9,-4,8,2,-5,1,2,8,-10,5,-5,-5,12,5,-14,-16,-2,-2,1,6,-5,14,21,-7,4,-1,-22,8,13,0,-9,1,6,-23,5,9,4,3,0,-5,-6,7,5,-15,8,12,0,-7,-6,11,-4,-3,2,4,-8,0,3,-5,-1,13,-3,-20,-2,9,-2,-4,-2,-2,9,-1,6,3,5,6,-6,0,0,2,3,-1,7,5,4,1,-1,8,0,1,8,1,-8,0,2,2,1,-10,-1,-2,-3,3,2,-2,4,5,-1,-7,0,7,-1,-6,3,-2,-5,0,5,6,-2,-4,-2,-2,5,9,-3,-3,1,-2,-2,2,0,-1,3,1,0,1,-2,1,3,-2,0,2,0,-1,0,-2,-1,1,-1,0,2,0,-1,-1,1,0,0
2014-08,10017,基隆市暖暖區,47,38,15,23,6,10,-6,2,7,-2,1,-2,-4,3,3,0,-2,-3,3,4,-5,1,5,-3,-4,-1,-10,-4,8,-8,-13,4,6,-1,2,-6,-5,5,1,-2,0,-4,1,-3,-1,-6,-2,5,5,4,-20,-3,13,-7,-4,17,7,0,2,-17,-1,8,-3,1,3,-6,7,-3,-9,-1,13,0,-8,-21,4,22,-2,-5,-3,-2,2,5,4,3,6,3,0,1,-9,-2,7,-4,-7,11,1,0,3,-3,-8,2,-1,-10,-2,0,3,3,-3,2,9,-3,-5,7,-18,-5,13,-1,8,10,-7,-5,-1,1,-2,4,11,13,4,-6,-8,5,9,-3,-1,8,6,4,4,-1,-4,3,5,4,0,-2,-2,-1,2,2,-4,2,-7,-1,12,0,-3,-4,2,9,-2,-4,-1,-6,5,6,0,-1,-1,2,-4,1,7,-5,-4,4,3,-2,-1,3,-3,-6,4,-2,-5,5,4,-1,0,-1,0,1,-1,1,0,1,0,0,0,0,0,-1,-1,1,1,0,0,0,0
2014-08,10017,基隆市仁愛區,4,-103,-46,-57,-4,-3,3,0,4,8,-2,0,-5,-4,-2,1,-7,-4,0,0,9,-5,-9,-2,3,0,-2,5,-9,-14,-14,-8,5,-3,2,0,2,-5,-11,6,9,4,-6,2,9,-5,-13,-7,6,9,-4,3,-2,-5,-6,-10,-5,11,15,-6,1,6,-2,-9,-1,5,-3,-17,-7,17,3,-3,4,-3,-5,-1,-11,-3,11,-5,-11,1,-4,-9,1,13,12,-14,-7,10,-1,-1,-1,-8,8,3,-10,-3,-4,5,4,-17,5,16,-6,-11,10,8,3,-10,-2,5,-4,0,-7,-5,12,-7,-8,5,7,6,-1,1,-1,1,1,-15,-11,8,6,2,-1,3,7,-3,1,6,2,-1,6,-1,-8,-9,6,4,2,3,-13,2,8,-7,-6,-8,-1,13,7,-5,-1,6,-10,-3,6,-4,-7,5,8,-6,-7,2,2,-2,2,6,3,-3,2,3,1,1,-4,-2,2,3,-1,-1,-5,1,4,1,1,-1,1,0,0,1,0,0,0,0,-2,0,2,-1,0,1,0
2014-08,10017,基隆市中山區,16,-27,-20,-7,2,-8,0,3,4,3,-5,1,1,-2,-3,-1,4,-9,-3,5,-7,-1,1,3,0,-5,-4,-10,6,5,3,-11,3,18,-6,-13,-6,11,-9,-8,9,-11,0,19,-10,-28,-7,13,-4,6,0,-3,14,11,-20,-3,16,2,-10,1,5,-3,-7,5,5,1,7,-6,-12,5,1,-10,3,5,-3,-4,7,0,-7,8,6,-6,-9,-10,3,14,6,-9,-20,-5,7,2,-4,2,0,-1,4,6,-2,-6,4,-11,-22,12,6,-15,14,5,-12,7,14,1,-6,4,2,-3,9,3,-4,-5,10,1,0,7,-5,-14,0,-1,-1,9,11,0,-3,-1,5,10,-8,4,8,2,4,1,2,-8,-5,7,-4,-1,2,0,1,-3,-1,-8,2,2,-7,6,-2,2,14,-1,-6,-4,-1,-2,-4,3,0,-2,7,7,-5,0,2,2,0,-4,-3,2,4,3,-4,1,0,0,2,-1,-1,-4,-1,3,1,2,1,-1,1,-1,0,1,0,0,0,0,0,0,0
2014-08,10017,基隆市安樂區,43,-76,-48,-28,0,3,-9,-7,9,13,-1,-5,-5,-6,0,4,2,0,-11,-9,11,13,2,-13,-7,7,7,-2,-21,-20,-18,2,11,3,3,10,-13,-18,-9,-10,15,6,-4,-6,8,-24,-20,22,21,-2,-7,9,15,2,-9,-3,-6,12,11,2,-21,-14,-17,-12,16,15,-1,-14,5,4,-8,7,12,-29,-10,12,-1,4,-11,-12,18,14,-4,-1,-3,-5,-7,13,-1,-18,10,-5,-17,2,2,2,7,3,-7,-13,8,11,-13,-16,-8,4,-3,-15,4,12,6,-21,0,8,0,3,18,14,-21,-8,5,-1,-4,18,6,4,0,-12,1,6,1,8,9,1,3,6,0,6,3,4,12,12,-6,-7,-2,-7,0,-3,-12,9,0,-4,10,-7,1,4,-1,3,-2,6,-8,-11,10,13,-3,-10,4,1,-2,1,-2,-5,0,2,-6,5,6,-6,-1,0,-8,1,7,-2,-1,4,3,2,0,1,0,0,0,2,0,-2,0,1,1,1,-1,0,1,0,0,0,0
2014-08,10017,基隆市信義區,53,46,15,31,0,2,-11,-5,9,0,4,8,-13,-1,8,-6,1,0,3,9,-1,-2,-5,-6,-5,2,-1,-1,24,-1,-24,-5,18,5,-6,2,1,-3,-3,-11,1,8,2,3,-2,-2,9,-7,-6,-8,-4,-2,-5,-2,-3,5,18,2,-3,10,-13,-5,11,-3,-7,3,-3,4,5,2,-3,6,2,3,-3,-3,7,-4,0,11,-4,10,1,-8,-4,-7,8,15,2,-22,-9,19,0,-13,8,7,-6,4,-4,-7,12,1,3,-13,-13,10,-7,-1,17,-7,-15,4,-12,2,22,-6,0,1,-13,-3,7,16,2,5,-10,0,14,-2,1,-6,-2,4,6,0,5,12,7,0,-4,-3,13,11,-6,-11,-7,5,4,-3,-2,1,-2,-4,-2,4,3,6,1,0,0,-7,-2,9,0,-1,3,1,-7,1,2,-4,-2,-2,8,5,-8,-3,2,4,-4,-3,2,3,1,0,4,0,-1,-1,0,0,0,-1,-3,-1,4,2,-2,0,1,0,1,0,0,0,0,0,0
2014-08,10017,基隆市,259,-124,-68,-56,6,-1,-43,-4,39,25,5,1,-37,-17,7,8,-5,-29,2,16,12,7,-19,-29,-15,15,-15,-19,9,-53,-94,-29,51,10,3,15,-26,-24,-44,-9,36,-19,5,8,0,-66,-39,37,23,3,-25,6,14,5,-28,-6,28,27,25,10,-44,-13,-29,-17,31,21,-12,-61,-18,24,8,16,4,-27,13,4,-7,-14,-25,8,37,36,-32,-21,24,-14,9,10,-22,-35,16,1,-38,2,7,-16,18,34,-19,-24,23,-22,-40,1,-17,-14,-3,-1,30,1,-5,1,-41,3,44,-7,38,13,-66,-20,54,26,0,43,1,13,23,-33,-10,19,18,18,17,5,31,35,12,32,17,17,51,31,-29,-46,-14,15,8,-21,-30,19,-6,-32,9,-7,12,21,5,3,-9,19,-11,-19,19,6,-12,-6,5,7,-9,-11,6,-12,7,32,-10,-4,13,-1,-17,-5,5,5,0,9,10,3,-6,0,9,-2,-1,5,-3,2,5,-3,-2,3,2,1,-1,1,3,-2,1,1,0
2014-08,10018,"新竹市東 區",359,218,106,112,9,28,-19,-45,12,13,33,11,-12,-7,-14,4,-4,-11,17,23,9,23,-21,-1,12,-2,1,-5,-33,-3,-40,-50,43,27,4,32,-33,-35,-10,14,8,-3,42,-4,-29,-8,-1,9,17,-6,-2,17,-9,11,-13,-21,30,23,1,-28,-5,-2,7,-28,-22,1,18,15,1,1,12,-29,-19,5,9,-17,7,60,-5,-69,39,9,-13,16,-5,14,16,25,6,-32,-26,38,28,-32,-10,25,21,14,16,1,-4,-12,-16,9,-17,7,39,-9,-28,27,36,-32,-13,23,-11,-11,2,12,19,9,-4,-5,10,16,-8,10,7,-24,-4,33,3,3,10,-12,-3,2,23,15,-10,4,22,28,-15,-21,-5,-13,10,13,-13,-2,8,-7,6,9,-1,-10,-10,0,3,6,9,2,-8,7,6,13,-7,-15,-1,7,2,-4,1,-2,-5,0,-4,5,7,2,-1,-2,0,3,-10,3,5,-5,8,5,-1,-3,0,5,0,0,0,0,-1,2,1,0,0,0,-4,0,0
2014-08,10018,"新竹市北 區",148,109,48,61,26,31,-17,-47,-2,46,18,12,-5,-27,0,40,-5,-34,-2,2,2,-4,-1,3,-3,-1,-17,4,14,-5,-18,-10,15,24,25,-12,-27,-1,6,1,5,-27,-14,26,5,-7,6,-15,-3,17,0,-31,3,9,1,-5,2,20,-11,-10,-5,-8,-15,9,-8,-41,-8,14,18,-19,-25,-7,-14,-18,6,30,30,6,-21,-31,10,55,18,3,10,-7,-6,-12,3,-9,-13,27,13,-1,1,-3,-11,15,5,1,-2,11,19,-29,-35,-1,17,-8,11,20,-13,-10,20,4,-26,-4,8,5,14,18,7,-1,1,-2,10,-2,-3,6,-3,-17,0,16,0,6,22,4,3,2,4,8,18,29,-17,-9,4,-10,-2,-2,8,4,-8,1,0,3,5,10,5,-2,-7,-2,3,-4,2,9,-3,-9,-2,6,-2,-7,-9,2,0,5,10,0,-1,-3,3,7,-5,-7,1,7,-7,1,7,-1,2,1,-3,4,3,-3,-1,2,0,0,-1,1,0,0,0,0,0,-1,0
