統計年月,縣市代碼,區域,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
2014-07,10014,臺東縣達仁鄉,-7,-15,-10,-5,-3,1,1,0,1,1,-1,-2,-4,1,4,-3,0,3,0,-2,-1,-1,-4,-3,1,-1,-3,0,2,2,0,-2,-1,1,0,-1,1,1,1,-2,1,-3,-1,4,2,-1,-3,-2,-1,1,3,-1,-2,3,2,-5,-3,4,2,-2,-2,2,-1,-6,0,3,-1,-3,-2,4,1,0,1,0,-2,-2,1,0,-1,1,0,2,1,2,-2,-2,3,2,-2,0,-2,-6,5,5,2,0,-4,-1,0,1,1,1,-1,-2,-1,-1,4,1,-1,-1,-2,-3,3,3,-1,2,-1,2,2,-1,0,0,1,-3,-2,3,1,-1,-1,2,1,-1,2,-2,-1,0,0,3,1,-1,0,1,0,-1,-2,1,1,0,-1,0,1,-1,-1,0,1,1,-1,-2,-3,2,2,0,-1,0,1,0,0,0,0,0,0,0,-1,-1,-2,0,2,0,-1,0,1,1,-1,0,1,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07,10014,臺東縣蘭嶼鄉,15,8,0,8,-2,1,0,1,0,-1,0,0,-1,1,-2,0,4,0,-3,-1,-1,0,2,0,-3,0,-2,-5,2,6,-1,0,1,-2,-1,2,4,-2,-5,1,3,-7,3,3,-5,0,3,3,2,1,-5,0,5,-3,0,1,0,5,1,1,-7,1,8,-4,-6,-1,1,1,4,-2,0,4,2,-1,0,-7,-6,8,7,4,-3,1,-5,-1,6,-2,-2,1,-5,-2,4,2,-1,3,2,0,-2,-2,2,-1,0,0,1,3,-3,0,3,-2,-3,1,-1,-1,2,-3,1,3,-1,-1,2,1,-5,0,5,1,1,1,0,0,0,0,1,0,0,-2,1,1,0,1,0,0,-2,-1,2,0,-1,0,1,0,0,-1,-2,1,2,0,-3,-1,3,1,0,0,0,0,0,0,0,0,-1,0,1,0,-1,-2,0,0,0,1,-1,-1,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07,10014,臺東縣,80,-109,-67,-42,4,-20,-25,12,28,11,-5,0,-19,-22,10,4,-5,-17,-13,2,-13,17,1,-30,-14,13,-21,-18,19,3,-25,-16,28,20,-12,-18,-7,-8,-9,-22,-11,11,4,-2,3,-16,7,-7,-9,37,0,-28,1,22,-6,-21,1,42,0,0,-8,-47,-14,-18,-21,11,-6,-16,-13,23,21,-19,-7,14,-9,-9,13,27,4,-1,10,-8,0,-7,-26,0,-20,9,21,-37,2,35,-9,-13,3,15,-6,4,17,0,-31,-8,12,-3,-5,-6,-1,-3,-13,16,41,-24,-19,30,33,-41,-18,27,-22,-3,47,11,15,1,4,-19,-18,18,24,14,14,-8,2,4,-4,36,2,-31,17,23,17,9,-16,-1,-11,-5,22,-17,-11,11,-8,-5,16,8,-11,2,-7,-12,4,15,-8,-11,5,-11,-1,20,4,12,-4,-6,6,1,-15,-5,-8,4,14,3,6,-5,-7,-6,3,9,-3,-2,3,2,-3,1,2,3,2,-1,-1,1,0,-3,0,2,1,-1,-3,0,1,0,0
2014-07,10015,花蓮縣花蓮市,5,-80,-42,-38,1,15,-9,-12,22,-2,6,-4,-12,13,16,9,-10,-4,-7,-11,5,14,-11,-18,5,-2,-9,-5,-7,10,-17,-39,24,10,-1,18,-4,-34,-7,7,-1,-8,-4,4,-26,-4,2,3,16,0,0,-5,-16,8,4,-11,-3,5,11,1,2,2,-19,-17,-5,0,-4,0,1,-9,15,-13,-15,20,5,-8,10,0,-18,-3,8,8,-7,-17,4,2,-12,-4,15,3,15,0,-27,7,21,-12,-21,-1,9,0,-18,14,-2,-34,15,16,-18,10,12,-26,-1,2,-37,24,25,-22,-17,28,10,-24,11,23,-13,-2,11,5,0,-14,9,1,-2,9,8,-1,6,1,-10,-2,4,23,6,3,10,-10,-6,1,7,-1,-5,12,0,-11,-6,1,9,4,11,6,-9,-1,4,-5,2,9,-2,-3,3,2,-4,-3,-5,5,0,2,-2,-1,10,-4,-4,-3,-4,12,-5,-1,12,-4,-5,4,5,1,-1,1,-3,-1,5,0,-1,-1,-2,1,2,-1,-1,1,-1,0,0
2014-07,10015,花蓮縣鳳林鎮,1,-16,-10,-6,0,-2,-4,3,2,-1,-2,1,4,1,-1,-5,0,2,0,-2,3,3,0,0,-3,-2,0,2,1,-1,-3,-8,-1,7,4,0,-4,0,2,-3,-1,4,4,0,-8,-2,2,5,3,1,0,-4,-3,4,4,-2,-1,-3,1,-3,-1,3,-1,-3,1,3,-3,-1,3,-1,-10,-7,5,0,0,1,6,4,-6,-3,2,6,-4,2,-2,-2,7,-5,-3,-4,3,5,0,-3,-2,2,-8,5,6,-1,0,-8,-9,4,11,5,-1,-2,2,-6,-1,5,0,3,-1,-6,-7,0,3,6,6,1,-2,-3,0,-2,4,5,-4,-4,1,2,-9,0,9,1,-1,-6,3,-1,-2,8,-2,-4,1,1,-1,-2,2,4,-1,-2,-2,1,-1,-2,3,-6,-2,5,-1,-2,0,-1,0,2,-1,2,2,-4,-1,2,3,2,-2,0,0,-1,-1,0,2,2,0,0,-2,0,-2,0,0,0,0,0,2,0,-1,-1,1,-1,0,0,0,1,0,-1,0,1,0
2014-07,10015,花蓮縣玉里鎮,14,-19,-14,-5,2,0,-4,-4,5,0,0,8,0,-9,5,9,-5,-4,-3,2,-4,-1,-8,-9,-2,-2,10,2,-2,2,-8,-2,6,1,-4,-3,5,3,-1,-4,-4,-5,1,10,-8,-4,1,4,8,1,0,-9,0,2,-5,1,-2,0,1,1,4,-4,-7,1,8,9,-8,-11,4,-3,0,7,-7,0,3,0,1,2,1,-6,7,12,-2,-4,2,-6,-8,-1,3,-2,-2,-2,-14,3,7,7,0,-14,4,9,-17,-4,16,6,1,6,6,-10,-7,-3,2,8,-5,3,5,-12,-10,7,6,-8,1,12,0,-2,9,4,-2,-7,-2,1,5,0,1,-2,-1,13,-2,-7,5,-1,-1,2,-7,3,2,-3,3,-4,0,-1,4,3,-5,-3,0,1,-1,2,4,-2,-6,-2,-1,6,-2,-3,5,6,-1,-5,-3,4,5,-1,-3,-2,4,2,-4,1,0,-1,1,0,0,1,1,1,0,0,1,0,0,0,-2,-1,0,-1,1,1,0,0,0,0,0,0,0
2014-07,10015,花蓮縣新城鄉,21,-5,-1,-4,-2,4,4,-3,-3,0,0,1,3,0,-7,0,6,0,-6,-2,2,0,0,-3,-3,2,-6,-4,1,0,-2,6,5,-4,-2,-5,-2,-4,-1,-2,0,7,4,-2,-6,-12,4,11,-7,1,-1,0,9,0,-8,10,-3,-7,12,3,4,-8,-11,11,3,-6,4,-5,-9,3,7,3,2,3,-1,-14,0,7,6,4,-3,-3,5,6,0,1,3,-8,-2,5,-1,0,-1,-4,-2,8,0,4,9,5,-6,-5,3,0,0,-6,-3,7,6,-2,-1,-1,5,-1,-9,-4,6,-4,-2,3,-6,3,-2,-2,5,1,4,2,-6,-3,4,1,0,0,-3,2,4,-2,-1,-2,2,0,-1,3,-2,2,-2,-3,2,0,3,2,-3,2,2,-2,0,-1,3,-1,-4,-2,0,4,-1,-1,2,2,-3,-1,3,-1,-2,1,-1,-1,4,0,-5,0,1,1,0,-1,-1,0,0,-1,2,0,-4,-1,1,-1,2,0,0,0,0,0,0,0,-2,0,1,0,0
2014-07,10015,花蓮縣吉安鄉,70,116,61,55,2,0,-11,-9,0,-3,7,8,-6,-1,20,4,-16,-2,-2,12,5,-19,2,4,-1,1,0,6,10,-20,-10,19,-17,-2,13,5,5,-17,-23,2,9,-5,9,18,-8,-18,10,2,8,1,-23,3,20,17,18,-9,-15,-5,-1,6,7,-4,-10,-2,10,10,-6,-9,-14,-1,16,-9,0,7,12,-1,5,16,-10,-23,7,28,-10,-2,10,3,-7,-4,4,8,-20,-7,12,-3,12,25,-11,-12,8,19,-6,-4,-7,-15,6,5,-12,11,21,-15,-11,2,10,4,0,0,-4,1,-14,-24,21,28,-2,-8,-1,-2,7,9,-12,-9,14,11,13,8,-5,6,4,-1,1,11,11,-10,7,10,-3,-4,-5,1,6,0,-1,2,-4,1,-2,1,5,-2,3,1,-4,2,7,-6,-6,-1,6,6,-1,4,-3,-6,0,4,-3,-4,-1,2,6,0,-1,-1,1,-1,-2,-3,4,1,-2,3,1,-1,0,0,-1,1,0,-1,0,1,0,0,-1,0,1,0,0
2014-07,10015,花蓮縣壽豐鄉,13,11,-5,16,-1,5,-2,-6,1,4,2,4,2,2,0,-3,2,0,-3,7,-1,0,2,-4,0,2,-1,-4,-1,5,-2,-11,0,9,0,-6,-2,4,3,-1,-4,-6,4,15,3,-20,-1,12,-4,2,-3,-2,3,-3,-6,-4,12,7,-3,5,-2,-1,-3,-2,5,-6,-2,3,0,-7,1,4,1,4,-3,1,-2,-6,4,5,-2,-4,2,3,-4,0,6,2,-8,-13,8,7,-6,1,-4,-5,2,6,1,1,-2,0,7,-6,-9,6,-7,-1,12,-1,-3,5,-2,-2,9,-4,-9,0,9,6,-2,-8,-3,3,4,-5,-5,11,1,-8,0,7,-3,-5,6,5,1,1,-3,-4,5,5,1,-3,-7,4,2,-4,0,3,0,5,0,-4,-2,-2,3,4,-2,0,-2,-4,5,5,-6,-3,3,2,2,-3,-3,4,-1,1,1,0,1,-3,-2,2,-3,-2,4,2,2,0,0,-1,0,2,0,-1,-1,1,0,0,0,0,0,0,0,-1,0,1,0,0,0
2014-07,10015,花蓮縣光復鄉,2,-16,-14,-2,0,-2,-2,1,-1,-5,2,5,-3,1,-1,3,5,-1,-3,-1,2,-1,-6,0,5,-2,1,2,-3,-4,1,0,4,-2,-7,0,5,-3,-5,5,8,-2,-4,1,-11,-2,4,3,5,-8,-1,5,-1,2,4,-3,-4,-1,-4,3,-3,-2,5,2,1,1,-1,-6,-1,4,-2,3,0,-6,-1,4,8,-2,-2,-1,-10,5,10,-1,2,-4,0,5,-5,1,0,-3,-3,2,3,-5,-7,3,0,1,-3,-6,-2,-1,3,1,5,2,-4,-3,3,3,-3,-2,-1,2,2,0,-1,-4,1,2,-2,3,8,-3,-8,0,6,3,4,-4,-2,5,3,1,0,-1,2,-4,-5,8,2,-6,-1,3,1,-1,0,0,-5,1,3,-3,0,-3,-1,5,1,0,2,2,-2,0,0,1,-1,1,-1,-3,0,4,-2,-4,1,0,-3,-1,-1,5,1,0,0,1,-2,-1,3,0,1,-2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07,10015,花蓮縣豐濱鄉,-1,-14,-8,-6,1,2,-1,-4,0,3,-3,0,1,2,-1,-1,-1,0,2,0,-2,0,1,-1,-3,-1,2,0,1,1,-2,-2,0,3,2,1,-2,-1,0,-3,1,3,-1,-1,-3,1,5,-2,-5,1,0,-2,0,-3,3,5,2,-4,-5,4,1,-4,-1,0,-2,-4,2,3,2,0,-2,1,2,2,-6,-4,2,3,2,1,-1,-1,-2,0,4,0,-1,-2,-4,0,4,0,-2,-2,0,0,-2,3,2,-1,3,0,-4,-3,1,1,0,-2,3,3,-2,1,0,1,1,-2,-4,-1,3,0,4,-2,-2,3,-2,1,-1,-1,1,1,3,0,-1,1,0,-4,2,1,-4,1,4,1,-2,0,1,2,0,-2,1,-1,-1,1,0,-3,-1,2,0,0,1,-1,0,0,-1,1,-2,-2,2,2,-1,-4,-1,4,0,-1,1,0,0,0,-1,0,0,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07,10015,花蓮縣瑞穗鄉,6,5,3,2,-1,-2,0,-1,-3,3,3,-2,-1,1,0,-2,0,2,0,1,2,1,7,-3,-4,-2,2,1,2,-1,-2,0,1,-4,-4,5,-6,0,4,-2,0,-1,-5,3,4,0,-2,-3,7,5,-3,-1,-8,-2,5,-2,-1,5,-2,-4,2,2,-8,-8,9,7,0,-4,-8,-2,7,1,-2,1,-2,0,8,1,-3,4,2,0,-2,-3,2,3,-5,0,5,-3,-7,5,3,-3,-3,-1,5,5,4,-2,-4,-4,-5,-7,2,11,1,-1,-2,0,5,-2,1,3,-7,-2,6,4,-8,-8,5,8,1,0,0,4,0,-5,-4,4,4,-4,2,2,5,-1,-4,2,1,-1,6,2,-6,-2,5,-1,-2,0,2,-5,-1,5,-8,2,3,2,0,-3,2,-1,1,0,-2,1,1,-4,3,2,0,2,-2,2,-1,-4,3,-1,-1,2,-1,0,2,1,-2,0,0,1,0,0,-1,0,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0
2014-07,10015,花蓮縣富里鄉,-4,-2,-2,0,-3,0,3,3,0,3,-1,-5,-2,3,4,-2,2,-3,2,0,-4,0,1,1,-2,0,-3,-3,3,4,-5,-3,4,-4,2,8,-2,-3,-1,3,-5,-1,2,-3,5,4,-5,-3,0,-2,2,4,4,1,-2,-4,-2,3,1,1,-7,-1,6,-4,0,-2,-7,1,6,-5,-5,6,4,-1,0,-1,1,5,0,-7,-4,4,3,1,1,1,1,-4,1,4,0,-7,-9,7,10,-3,-5,1,1,-3,1,5,-2,-3,2,1,-1,-2,0,2,2,0,-5,2,3,-3,3,-2,-2,1,0,1,0,-1,-1,5,8,-1,-9,-4,4,1,1,-5,-1,8,-5,-8,9,7,-1,1,-3,3,3,-3,-5,-3,3,0,-2,5,-3,-2,6,0,-7,-3,5,2,-2,-3,-1,3,3,0,0,1,0,0,-1,0,-1,0,-3,0,1,3,4,0,0,-1,-1,-1,1,1,0,-2,0,1,0,-1,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0
2014-07,10015,花蓮縣秀林鄉,3,2,7,-5,9,0,-7,1,2,-1,5,2,0,3,-2,-8,-4,7,0,-3,0,-4,-3,1,2,-4,4,-4,-4,8,-3,-8,8,0,-8,0,3,2,-5,-4,5,5,-7,0,-3,2,4,-7,8,5,2,-4,3,2,-7,2,-1,-1,3,1,-5,-3,3,-3,0,-4,-12,12,4,-11,6,1,-2,-3,5,-3,-1,2,-2,3,-6,2,3,-6,-1,8,5,-5,1,1,-9,2,5,-1,2,-2,-2,5,4,-2,-5,2,3,3,-10,2,11,-5,-1,2,2,-3,-6,1,2,-1,-2,2,4,0,4,0,-1,0,2,3,0,-2,2,-1,-3,3,0,0,4,2,0,2,-4,-1,2,2,0,-1,0,1,1,-2,-3,-1,2,3,-2,-2,2,-2,-1,4,-1,-1,1,-3,0,1,1,1,-2,2,1,-2,-1,0,3,-1,0,0,-1,1,1,-1,-1,1,1,0,0,0,-1,-1,1,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0
2014-07,10015,花蓮縣萬榮鄉,1,11,-1,12,0,3,0,-6,-3,4,3,-5,0,5,1,1,-4,2,-3,0,4,4,0,0,3,0,-2,-4,-2,8,6,-5,-4,2,3,-2,-5,-3,0,3,0,-5,2,11,2,-5,-4,2,1,-3,1,0,2,2,0,-1,-1,3,-2,-6,1,3,1,-4,-2,-1,0,9,-4,-4,0,3,2,-1,-3,-1,3,2,4,5,1,-2,-2,0,0,0,3,-4,-2,2,0,0,0,1,0,-1,3,-2,-5,4,1,0,2,2,-4,-6,0,4,2,1,-1,-2,2,2,-4,-1,3,1,-2,-1,2,1,0,-2,0,1,-3,-1,4,0,-1,-3,-1,2,1,-2,0,1,0,2,0,-1,0,0,0,0,-2,-3,1,0,1,2,-1,-1,0,1,1,1,-1,0,0,-2,1,2,0,0,0,-1,0,1,-1,-2,1,1,0,1,0,-2,0,2,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07,10015,花蓮縣卓溪鄉,5,33,12,21,-5,4,7,1,-4,2,0,2,2,1,0,1,1,1,5,0,0,2,2,3,-2,0,2,-1,-1,0,-2,0,2,-1,0,1,-3,-2,4,-3,-5,3,7,-1,-6,-1,-2,-6,7,7,1,-2,-3,-3,-1,6,2,1,1,1,-5,-1,2,1,3,1,0,-5,0,4,-2,-1,2,3,3,-2,2,2,-7,2,4,-4,0,1,4,1,-2,-3,0,-1,0,0,2,1,-1,3,-3,0,2,-1,-6,-4,5,3,-4,-1,3,-1,1,5,1,-1,1,0,-6,1,4,-3,1,0,0,3,-1,-1,-1,0,2,1,0,-1,-3,2,4,1,-3,-2,1,2,0,0,0,-4,-2,4,3,0,0,-1,0,-1,0,-1,0,0,0,0,-2,0,2,2,-1,-3,-1,2,1,-1,-1,1,1,0,0,0,0,2,0,0,-1,0,1,0,0,0,0,-1,-1,0,0,1,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07,10015,花蓮縣,136,26,-14,40,3,27,-26,-36,18,7,22,15,-12,22,34,6,-24,0,-18,3,12,-1,-13,-29,-5,-10,0,-12,-2,12,-49,-53,32,15,-2,22,-12,-58,-30,-2,3,-11,12,55,-65,-61,18,21,47,11,-25,-17,10,27,9,-12,-17,3,13,13,-2,-18,-43,-28,31,8,-37,-13,-16,-32,31,-1,-8,29,12,-28,43,36,-31,-19,5,51,-6,-20,22,7,-10,-33,5,1,-9,0,-40,6,43,16,-49,3,45,29,-62,-14,5,-51,14,41,-16,10,45,-43,-5,17,-39,38,17,-54,-29,33,7,-53,47,72,-27,-12,34,12,6,-3,-14,-20,30,25,13,6,21,30,-10,-18,13,30,27,17,-3,-3,-4,3,-3,-25,9,10,-1,15,-31,-11,16,0,11,7,6,3,-12,-22,7,27,-13,-14,19,28,-5,-18,-18,16,5,2,-8,-8,13,-1,-7,6,-3,12,0,-1,7,-5,0,1,7,6,-2,-3,-1,2,2,-2,1,-4,-1,4,2,-1,-4,1,1,1,0
2014-07,10016,澎湖縣馬公市,3,-47,-28,-19,0,2,-2,-10,-1,6,6,-2,-2,-9,-4,11,-8,-8,4,3,-4,-8,12,1,-12,6,0,-14,-3,-6,-13,7,12,6,6,6,-7,-12,-10,3,-3,-14,-16,-7,0,-3,13,6,-4,6,-10,8,8,-7,-21,-6,-6,10,5,1,14,-12,-5,-4,-22,6,15,-11,-12,2,0,-9,19,6,-14,-10,15,26,-2,-17,2,-6,5,-2,-2,18,-13,-16,19,11,-1,3,0,6,-26,-27,3,11,24,5,1,-1,6,-1,-12,-4,-1,5,-2,2,12,-10,-15,-10,2,10,6,-3,-12,-1,17,19,-1,-7,2,1,2,5,0,0,-5,5,8,-6,-2,5,11,2,-10,-10,12,12,-9,-4,-4,9,7,0,-2,5,5,-11,-1,0,-1,6,2,-2,-4,2,4,1,0,-1,-2,-5,-1,6,-7,8,1,-3,7,-5,-2,2,-8,0,8,-2,0,0,-1,6,-2,-2,1,-2,4,3,-1,-1,-1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
2014-07,10016,澎湖縣湖西鄉,1,-7,0,-7,-2,-5,-1,4,1,-6,1,5,0,-3,-2,1,3,0,-1,-5,-3,4,-3,-3,3,4,-1,-8,1,7,-4,-2,5,4,5,-2,-5,-4,1,2,-6,2,7,3,-3,-6,-2,4,5,1,-1,-5,-4,4,3,-7,6,3,-3,-2,-4,3,-5,-9,0,13,-1,-4,2,-1,-1,-5,1,4,0,1,5,2,-5,0,1,2,-5,-1,10,-2,-4,0,-2,4,1,0,2,-7,-8,4,8,0,-7,-1,5,-2,1,-2,2,6,-2,2,-2,-3,-2,6,9,-1,-8,-6,8,0,-9,-1,6,0,-5,4,8,0,-3,-4,-3,4,1,-3,2,2,-1,0,5,3,-8,-2,6,1,-6,-1,4,4,5,-3,-3,-2,-1,0,1,3,0,0,0,2,0,-2,-4,-4,1,1,1,0,-1,-4,2,3,-2,-3,3,-5,1,8,-1,-2,1,3,2,-3,-2,1,1,0,0,1,1,0,0,1,0,0,0,0,-1,-2,1,0,0,0,-2,0,1,0,0
2014-07,10016,澎湖縣白沙鄉,10,11,3,8,5,1,1,2,-1,0,-1,3,1,-4,-1,2,-1,1,4,-2,0,4,1,-5,-1,3,-3,1,2,-1,1,-3,-6,0,-2,1,3,-2,2,-2,-3,2,2,-4,2,0,-4,1,2,0,-2,0,4,-1,-3,5,1,-5,-3,0,0,7,-1,-4,0,5,1,-4,4,2,-2,-2,-2,0,-3,4,7,-7,-2,1,-6,3,5,-1,-3,3,4,0,-5,-3,3,1,-1,7,-4,-2,-3,0,5,-2,4,4,-11,-2,2,-1,-1,1,9,-4,0,5,2,-1,-2,0,-2,2,4,-4,-7,-1,3,1,4,1,-3,-1,3,0,0,3,4,-4,-3,5,-2,2,2,-2,-5,1,1,-3,2,3,1,-4,-4,2,6,0,0,-6,1,3,0,2,-4,-2,-1,1,2,0,0,2,-2,-2,2,3,1,-2,-3,2,2,-2,1,-1,0,1,0,-1,0,2,-1,-1,1,0,0,1,-1,0,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0
2014-07,10016,澎湖縣西嶼鄉,-3,-3,-1,-2,4,-2,-2,-2,2,1,1,1,-2,0,-3,0,2,0,-2,1,1,-1,1,0,-4,-1,5,2,-3,-2,-1,2,4,0,-1,-4,0,-2,-2,5,3,-2,-1,4,1,-1,-2,-3,2,-3,-6,9,1,-5,-3,0,4,4,-1,1,-2,-5,0,0,-3,0,2,-2,0,1,0,-5,1,-2,-3,3,-2,-1,3,1,-4,1,1,1,-1,3,4,-2,-4,-1,3,5,-1,-3,3,-3,-6,4,4,-6,-2,8,1,-5,-3,5,4,1,-2,-10,5,6,-5,0,5,-2,-4,0,5,1,-1,2,-4,0,4,-1,-2,-1,1,5,2,-4,-1,0,3,0,0,0,-5,1,3,1,1,1,-2,-1,-1,-2,0,-2,0,2,-1,0,0,2,0,-2,4,2,-1,-2,-1,1,1,0,-2,0,1,-2,0,1,3,1,-1,-2,1,3,-1,-1,0,-1,0,2,1,0,0,-1,0,1,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0
2014-07,10016,澎湖縣望安鄉,0,1,0,1,2,2,-3,-4,2,2,3,0,-3,3,1,-2,1,3,-4,-2,2,-1,2,0,-3,2,0,-1,2,-2,-1,-1,0,4,-3,-3,2,1,-2,-1,3,0,-3,0,3,-1,-4,2,3,-1,0,-2,3,-3,1,1,-4,3,4,0,-2,-2,-3,1,3,-3,3,3,1,-2,0,1,-4,2,0,1,5,0,-9,1,7,0,-3,1,3,-3,-2,2,4,-3,-5,2,2,1,-1,0,2,0,-5,-2,-5,1,3,-2,2,1,-10,-6,11,8,0,-2,-3,3,1,-6,1,5,-2,-3,3,3,0,0,-3,-1,4,-2,1,0,-2,-2,-6,4,4,0,2,1,2,1,-1,-2,-1,0,0,2,0,-1,0,0,-2,-1,3,-1,-1,0,-1,-2,1,3,0,-2,0,2,-4,1,2,-2,1,3,-1,0,2,-1,-1,1,0,0,-1,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0
2014-07,10016,澎湖縣七美鄉,-5,-21,-9,-12,-1,0,0,0,1,1,0,-1,-6,1,1,1,1,-1,0,-2,-1,1,0,1,-1,-1,-1,1,-2,-1,0,-1,2,3,-2,-9,1,0,1,0,0,-1,-2,-1,3,2,2,-2,-3,2,-1,1,3,-1,-3,1,-1,-2,2,1,0,-1,-1,0,-2,-2,3,-4,1,4,-2,2,-2,-1,5,-3,1,3,-4,0,2,-4,-1,2,-1,1,3,-1,-1,-1,-5,1,4,-2,-2,3,2,-4,0,1,0,3,1,-4,-1,2,0,1,-3,0,3,-1,-2,-2,-2,-2,3,2,0,3,-2,-1,3,0,-1,1,0,-2,0,-1,-2,1,0,0,1,-1,0,3,-1,-2,2,-1,-3,0,2,2,0,-2,-1,2,1,-1,1,1,-1,-1,-1,-1,1,1,0,-2,1,1,-1,2,-2,1,3,0,-2,-1,2,0,0,0,-2,-1,1,0,0,2,0,-1,0,-1,0,0,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07,10016,澎湖縣,6,-66,-35,-31,8,-2,-7,-10,4,4,10,6,-12,-12,-8,13,-2,-5,1,-7,-5,-1,13,-6,-18,13,0,-19,-3,-5,-18,2,17,17,3,-11,-6,-19,-10,7,-6,-13,-13,-5,6,-9,3,8,5,5,-20,11,15,-13,-26,-6,0,13,4,1,6,-10,-15,-16,-24,19,23,-22,-4,6,-5,-18,13,9,-15,-4,31,23,-19,-14,2,-4,2,0,6,20,-8,-17,11,7,-4,12,6,2,-38,-25,6,11,21,-5,3,13,1,-16,-10,9,-10,4,11,-7,18,4,-14,-11,-4,-6,12,6,-14,-5,16,22,-4,-2,14,1,-2,-5,2,8,-6,0,7,-4,2,9,16,11,-20,-14,17,12,-17,-7,2,19,12,-12,-10,5,9,-11,3,-3,-2,10,0,-3,-2,4,-2,-8,3,4,-5,0,-6,-1,2,15,-3,-8,14,-8,-1,7,-9,-1,8,1,3,-3,-3,9,-1,-4,2,-2,4,6,-1,0,0,1,0,1,-1,-2,1,0,1,0,-2,0,1,0,0
